Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),Gas CC Generation (MW),Power from Storage and Gas CC to Storage (MW)
67,0.0,0.0,0.0,0.0,30758.742,3252.602999999999
68,0.0,0.0,0.0,0.0,30758.742,3193.7869
69,0.0,0.0,0.0,0.0,30758.742,3193.342
70,0.0,0.0,0.0,0.0,30758.742,4094.008999999998
71,0.0,0.0,0.0,0.0,30758.742,5944.325999999997
72,0.0,0.0,0.0,0.0,30758.742,7977.275999999998
73,0.0,0.0,0.0,0.0,30758.742,9231.697999999999
74,0.0,0.0,0.0,0.0,30758.742,10017.788
75,0.0,0.0,0.0,0.0,30758.742,10335.368000000002
76,0.0,0.0,0.0,0.0,30758.742,10371.786
77,0.0,0.0,0.0,0.0,30758.742,9745.057
78,0.0,0.0,0.0,0.0,30758.742,8263.893000000004
79,0.0,0.0,0.0,0.0,30758.742,5793.617999999999
80,0.0,0.0,0.0,0.0,30758.742,4550.585999999999
81,0.0,0.0,0.0,0.0,30758.742,4489.648000000001
82,0.0,0.0,0.0,0.0,30758.742,5054.1668
83,0.0,0.0,0.0,0.0,30758.742,6070.218999999997
84,0.0,0.0,0.0,0.0,30758.742,7082.434000000001
85,0.0,0.0,0.0,0.0,30758.742,7687.862500000001
86,0.0,0.0,0.0,0.0,30758.742,7756.448000000004
87,0.0,0.0,0.0,0.0,30758.742,7559.0772
88,0.0,0.0,0.0,0.0,30758.742,7405.414000000004
89,0.0,0.0,0.0,0.0,30758.742,5968.039000000001
90,0.0,0.0,0.0,0.0,30758.742,3739.6637
91,0.0,0.0,0.0,0.0,30758.742,3303.9500000000007
92,0.0,0.0,0.0,0.0,30758.742,3751.977999999999
93,0.0,0.0,0.0,0.0,30758.742,4053.4940000000024
94,0.0,0.0,0.0,0.0,30758.742,4935.4996
95,0.0,0.0,0.0,0.0,30758.742,6654.7279999999955
96,0.0,0.0,0.0,0.0,30758.742,8586.436000000002
97,0.0,0.0,0.0,0.0,30758.742,9751.902999999998
98,0.0,0.0,0.0,0.0,30758.742,10786.381000000001
99,0.0,0.0,0.0,0.0,30758.742,10893.873999999996
100,0.0,0.0,0.0,0.0,30758.742,11035.924999999996
101,0.0,0.0,0.0,0.0,30758.742,11141.080000000002
102,0.0,0.0,0.0,0.0,30758.742,10308.072
103,0.0,0.0,0.0,0.0,30758.742,9090.6316
104,0.0,0.0,0.0,0.0,30758.742,8070.084000000003
105,0.0,0.0,0.0,0.0,30758.742,6781.9749999999985
106,0.0,0.0,0.0,0.0,30758.742,5845.262000000002
107,0.0,0.0,0.0,0.0,30758.742,5552.207000000002
108,0.0,0.0,0.0,0.0,30758.742,5808.791000000001
109,0.0,0.0,0.0,0.0,30758.742,5882.9404
110,0.0,0.0,0.0,0.0,30758.742,6012.379999999997
111,0.0,0.0,0.0,0.0,30758.742,5632.224000000002
112,0.0,0.0,0.0,0.0,30758.742,5858.625
113,0.0,0.0,0.0,0.0,30758.742,5408.883999999998
114,0.0,0.0,0.0,0.0,30758.742,4071.961000000001
115,0.0,0.0,0.0,0.0,30758.742,3812.2951
116,0.0,0.0,0.0,0.0,30758.742,4003.053
117,0.0,0.0,0.0,0.0,30758.742,4864.6889999999985
118,0.0,0.0,0.0,0.0,30758.742,5767.9546
119,0.0,0.0,0.0,0.0,30758.742,7281.104000000007
120,0.0,0.0,0.0,0.0,30758.742,9106.311000000002
121,0.0,0.0,0.0,0.0,30758.742,10140.362999999998
122,0.0,0.0,0.0,0.0,30758.742,11097.998000000007
123,0.0,0.0,0.0,0.0,30758.742,11721.029999999999
124,0.0,0.0,0.0,0.0,30758.742,12003.614000000001
125,0.0,0.0,0.0,0.0,30758.742,11929.233
126,0.0,0.0,0.0,0.0,30758.742,11838.156000000003
127,0.0,0.0,0.0,0.0,30758.742,11227.628000000004
128,0.0,0.0,0.0,0.0,30758.742,10672.850999999999
129,0.0,0.0,0.0,0.0,30758.742,10226.690000000002
130,0.0,0.0,0.0,0.0,30758.742,9524.922999999999
131,0.0,0.0,0.0,0.0,30758.742,9235.703999999998
132,0.0,0.0,0.0,0.0,30758.742,9289.076000000001
133,0.0,0.0,0.0,0.0,30758.742,9018.485
134,0.0,0.0,0.0,0.0,30758.742,8762.015000000003
135,0.0,0.0,0.0,0.0,30758.742,8257.600999999999
136,0.0,0.0,0.0,0.0,30758.742,7900.9025
137,0.0,0.0,0.0,0.0,30758.742,6699.804000000004
138,0.0,0.0,0.0,0.0,30758.742,4726.9017
139,0.0,0.0,0.0,0.0,30758.742,4022.8319999999985
140,0.0,0.0,0.0,0.0,30758.742,4185.2387
141,0.0,0.0,0.0,0.0,30758.742,4651.001999999997
142,0.0,0.0,0.0,0.0,30758.742,6011.312999999998
143,0.0,0.0,0.0,0.0,30758.742,7575.342999999997
144,0.0,0.0,0.0,0.0,30758.742,9372.479
145,0.0,0.0,0.0,0.0,30758.742,10628.512000000002
146,0.0,0.0,0.0,0.0,30758.742,11334.953000000001
147,0.0,0.0,0.0,0.0,30758.742,11469.61
148,0.0,0.0,0.0,0.0,30758.742,11496.29
149,0.0,0.0,0.0,0.0,30758.742,11236.580999999998
150,0.0,0.0,0.0,0.0,30758.742,9943.025999999998
151,0.0,0.0,0.0,0.0,30758.742,7053.3336
152,0.0,0.0,0.0,0.0,30758.742,5193.630000000001
153,0.0,0.0,0.0,0.0,30758.742,5226.284
154,0.0,0.0,0.0,0.0,30758.742,5228.388000000001
155,0.0,0.0,0.0,0.0,30758.742,5895.0677
156,0.0,0.0,0.0,0.0,30758.742,6435.119999999995
157,0.0,0.0,0.0,0.0,30758.742,6719.906999999999
158,0.0,0.0,0.0,0.0,30758.742,6779.1939999999995
159,0.0,0.0,0.0,0.0,30758.742,6557.8659
160,0.0,0.0,0.0,0.0,30758.742,6086.737999999998
161,0.0,0.0,0.0,0.0,30758.742,5020.0973
162,0.0,0.0,0.0,0.0,30758.742,3183.2837
163,0.0,0.0,0.0,0.0,30758.742,2751.4130000000005
164,0.0,0.0,0.0,0.0,30758.742,3005.1222
165,0.0,0.0,0.0,0.0,30758.742,3664.7940000000017
166,0.0,0.0,0.0,0.0,30758.742,5069.537
167,0.0,0.0,0.0,0.0,30758.742,7092.0429
168,0.0,0.0,0.0,0.0,30758.742,9034.491999999998
169,0.0,0.0,0.0,0.0,30758.742,10334.380000000005
170,0.0,0.0,0.0,0.0,30758.742,10700.630999999994
171,0.0,0.0,0.0,0.0,30758.742,11279.938000000002
172,0.0,0.0,0.0,0.0,30758.742,11396.29
173,0.0,0.0,0.0,0.0,30758.742,10652.757000000005
174,0.0,0.0,0.0,0.0,30758.742,9137.664999999994
175,0.0,0.0,0.0,0.0,30758.742,6306.076000000001
176,0.0,0.0,0.0,0.0,30758.742,5042.046999999999
177,0.0,0.0,0.0,0.0,30758.742,5003.433000000001
178,0.0,0.0,0.0,0.0,30758.742,5072.9714
179,0.0,0.0,0.0,0.0,30758.742,5649.9000000000015
180,0.0,0.0,0.0,0.0,30758.742,5956.3489
181,0.0,0.0,0.0,0.0,30758.742,6115.476000000002
182,0.0,0.0,0.0,0.0,30758.742,6150.619999999999
183,0.0,0.0,0.0,0.0,30758.742,6162.2973
184,0.0,0.0,0.0,0.0,30758.742,5703.353999999999
185,0.0,0.0,0.0,0.0,30758.742,5188.5464
186,0.0,0.0,0.0,0.0,30758.742,3294.9613
187,0.0,0.0,0.0,0.0,30758.742,3123.688000000002
188,0.0,0.0,0.0,0.0,30758.742,3493.6865
189,0.0,0.0,0.0,0.0,30758.742,4188.757000000001
190,0.0,0.0,0.0,0.0,30758.742,5434.377
191,0.0,0.0,0.0,0.0,30758.742,7414.686
192,0.0,0.0,0.0,0.0,30758.742,9323.199999999997
193,0.0,0.0,0.0,0.0,30758.742,10109.294000000002
194,0.0,0.0,0.0,0.0,30758.742,10857.960000000006
195,0.0,0.0,0.0,0.0,30758.742,11427.675000000003
196,0.0,0.0,0.0,0.0,30758.742,11575.717999999993
197,0.0,0.0,0.0,0.0,30758.742,10848.664999999994
198,0.0,0.0,0.0,0.0,30758.742,9679.2933
199,0.0,0.0,0.0,0.0,30758.742,7018.309999999998
200,0.0,0.0,0.0,0.0,30758.742,5349.161
201,0.0,0.0,0.0,0.0,30758.742,5382.239
202,0.0,0.0,0.0,0.0,30758.742,5706.4360000000015
203,0.0,0.0,0.0,0.0,30758.742,6247.40834
204,0.0,0.0,0.0,0.0,30758.742,6814.368000000002
205,0.0,0.0,0.0,0.0,30758.742,6749.032999999999
206,0.0,0.0,0.0,0.0,30758.742,6573.573175
